timestamp,node_serial_number,session_id,sample_period,min_log_sequence,max_log_sequence,battery_level,battery_state,temperature_setpoint,control_temperature,control_device_type,control_device_serial,app_mode,control_device_connected,lid_open,fixed_speed,fan_state,fan_duty_cycle,fan_commanded_speed,fan_measured_speed,fan_off_time,fan_on_time,hop_count
2026-01-26T19:56:21.403731,ENGDEV0009,3980105984,5000,2065,2065,OK,NOT_CHARGING,156.0,140.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,22,57,0,3863,1137,1
2026-01-26T19:56:27.809351,ENGDEV0009,3980105984,5000,2066,2066,OK,NOT_CHARGING,156.0,139.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3846,1154,1
2026-01-26T19:56:33.808528,ENGDEV0009,3980105984,5000,2067,2067,OK,NOT_CHARGING,156.0,139.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3830,1170,1
2026-01-26T19:56:38.371452,ENGDEV0009,3980105984,5000,2068,2068,OK,NOT_CHARGING,156.0,139.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3832,1168,1
2026-01-26T19:56:40.827084,ENGDEV0009,3980105984,5000,2069,2069,OK,NOT_CHARGING,156.0,139.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3834,1166,1
2026-01-26T19:56:45.657830,ENGDEV0009,3980105984,5000,2070,2070,OK,NOT_CHARGING,156.0,139.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3835,1165,1
2026-01-26T19:56:54.602649,ENGDEV0009,3980105984,5000,2071,2071,OK,NOT_CHARGING,156.0,139.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3818,1182,1
2026-01-26T19:56:58.174052,ENGDEV0009,3980105984,5000,2072,2072,OK,NOT_CHARGING,156.0,139.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3814,1186,1
2026-01-26T19:57:02.933889,ENGDEV0009,3980105984,5000,2073,2073,OK,NOT_CHARGING,156.0,138.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,23,57,0,3803,1197,1
2026-01-26T19:57:30.491320,ENGDEV0009,3980105984,5000,2079,2079,OK,NOT_CHARGING,156.0,137.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,0,3753,1247,1
2026-01-26T19:57:36.868944,ENGDEV0009,3980105984,5000,2080,2080,OK,NOT_CHARGING,156.0,137.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3749,1251,1
2026-01-26T19:57:40.424269,ENGDEV0009,3980105984,5000,2081,2081,OK,NOT_CHARGING,156.0,138.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,0,3768,1232,1
2026-01-26T19:57:46.147770,ENGDEV0009,3980105984,5000,2082,2082,OK,NOT_CHARGING,156.0,138.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,0,3763,1237,1
2026-01-26T19:57:51.646220,ENGDEV0009,3980105984,5000,2083,2083,OK,NOT_CHARGING,156.0,138.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,0,3764,1236,1
2026-01-26T19:57:56.403203,ENGDEV0009,3980105984,5000,2084,2084,OK,NOT_CHARGING,156.0,137.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,0,3752,1248,1
2026-01-26T19:58:01.244133,ENGDEV0009,3980105984,5000,2085,2085,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3747,1253,1
2026-01-26T19:58:07.633861,ENGDEV0009,3980105984,5000,2086,2086,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3724,1276,1
2026-01-26T19:58:10.882116,ENGDEV0009,3980105984,5000,2087,2087,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3726,1274,1
2026-01-26T19:58:16.065608,ENGDEV0009,3980105984,5000,2088,2088,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3715,1285,1
2026-01-26T19:58:21.479642,ENGDEV0009,3980105984,5000,2089,2089,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3705,1295,1
2026-01-26T19:58:28.275664,ENGDEV0009,3980105984,5000,2090,2090,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3701,1299,1
2026-01-26T19:58:32.028839,ENGDEV0009,3980105984,5000,2091,2091,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3708,1292,1
2026-01-26T19:58:35.576961,ENGDEV0009,3980105984,5000,2092,2092,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3703,1297,1
2026-01-26T19:58:40.691356,ENGDEV0009,3980105984,5000,2093,2093,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3716,1284,1
2026-01-26T19:58:45.834567,ENGDEV0009,3980105984,5000,2094,2094,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3711,1289,1
2026-01-26T19:58:51.377430,ENGDEV0009,3980105984,5000,2095,2095,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,26,3699,1301,1
2026-01-26T19:58:56.156712,ENGDEV0009,3980105984,5000,2096,2096,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,26,3694,1306,1
2026-01-26T19:59:01.627667,ENGDEV0009,3980105984,5000,2097,2097,OK,NOT_CHARGING,156.0,136.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3689,1311,1
2026-01-26T19:59:06.748294,ENGDEV0009,3980105984,5000,2098,2098,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,28,3696,1304,1
2026-01-26T19:59:11.568604,ENGDEV0009,3980105984,5000,2099,2099,OK,NOT_CHARGING,156.0,136.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3690,1310,1
2026-01-26T19:59:16.786532,ENGDEV0009,3980105984,5000,2100,2100,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,25,3697,1303,1
2026-01-26T19:59:21.830177,ENGDEV0009,3980105984,5000,2101,2101,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,28,3685,1315,1
2026-01-26T19:59:25.709274,ENGDEV0009,3980105984,5000,2102,2102,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,25,3680,1320,1
2026-01-26T19:59:31.147632,ENGDEV0009,3980105984,5000,2103,2103,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,0,3687,1313,1
2026-01-26T19:59:36.271983,ENGDEV0009,3980105984,5000,2104,2104,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,25,3687,1313,1
2026-01-26T19:59:40.543525,ENGDEV0009,3980105984,5000,2105,2105,OK,NOT_CHARGING,156.0,136.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,26,3693,1307,1
2026-01-26T19:59:45.629695,ENGDEV0009,3980105984,5000,2106,2106,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,26,3699,1301,1
2026-01-26T19:59:53.416546,ENGDEV0009,3980105984,5000,2107,2107,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3705,1295,1
2026-01-26T19:59:56.868895,ENGDEV0009,3980105984,5000,2108,2108,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,28,3699,1301,1
2026-01-26T20:00:02.017825,ENGDEV0009,3980105984,5000,2109,2109,OK,NOT_CHARGING,156.0,136.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3675,1325,1
2026-01-26T20:00:05.961618,ENGDEV0009,3980105984,5000,2110,2110,OK,NOT_CHARGING,156.0,136.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3676,1324,1
2026-01-26T20:00:10.699044,ENGDEV0009,3980105984,5000,2111,2111,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,25,3682,1318,1
2026-01-26T20:00:17.844007,ENGDEV0009,3980105984,5000,2112,2112,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3683,1317,1
2026-01-26T20:00:21.805085,ENGDEV0009,3980105984,5000,2113,2113,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3689,1311,1
2026-01-26T20:00:26.535739,ENGDEV0009,3980105984,5000,2114,2114,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,25,3683,1317,1
2026-01-26T20:00:32.037320,ENGDEV0009,3980105984,5000,2115,2115,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,0,3689,1311,1
2026-01-26T20:00:35.829039,ENGDEV0009,3980105984,5000,2116,2116,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,24,3689,1311,1
2026-01-26T20:00:42.341181,ENGDEV0009,3980105984,5000,2117,2117,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3701,1299,1
2026-01-26T20:00:46.228482,ENGDEV0009,3980105984,5000,2118,2118,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,28,3700,1300,1
2026-01-26T20:00:51.364253,ENGDEV0009,3980105984,5000,2119,2119,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3706,1294,1
2026-01-26T20:00:56.552085,ENGDEV0009,3980105984,5000,2120,2120,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3705,1295,1
2026-01-26T20:01:01.405792,ENGDEV0009,3980105984,5000,2121,2121,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3711,1289,1
2026-01-26T20:01:05.910572,ENGDEV0009,3980105984,5000,2122,2122,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3716,1284,1
2026-01-26T20:01:11.389319,ENGDEV0009,3980105984,5000,2123,2123,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3722,1278,1
2026-01-26T20:01:15.618312,ENGDEV0009,3980105984,5000,2124,2124,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3721,1279,1
2026-01-26T20:01:20.877780,ENGDEV0009,3980105984,5000,2125,2125,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3720,1280,1
2026-01-26T20:01:27.920892,ENGDEV0009,3980105984,5000,2126,2126,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3726,1274,1
2026-01-26T20:01:31.465886,ENGDEV0009,3980105984,5000,2127,2127,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3725,1275,1
2026-01-26T20:01:38.035641,ENGDEV0009,3980105984,5000,2128,2128,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3743,1257,1
2026-01-26T20:01:41.143704,ENGDEV0009,3980105984,5000,2129,2129,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,25,3754,1246,1
2026-01-26T20:01:45.698692,ENGDEV0009,3980105984,5000,2130,2130,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,25,3752,1248,1
2026-01-26T20:01:52.211849,ENGDEV0009,3980105984,5000,2131,2131,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,25,3751,1249,1
2026-01-26T20:02:00.940106,ENGDEV0009,3980105984,5000,2132,2132,OK,NOT_CHARGING,156.0,137.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3745,1255,1
2026-01-26T20:02:04.210486,ENGDEV0009,3980105984,5000,2133,2133,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3750,1250,1
2026-01-26T20:02:09.078352,ENGDEV0009,3980105984,5000,2134,2134,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,26,3755,1245,1
2026-01-26T20:02:14.007796,ENGDEV0009,3980105984,5000,2135,2135,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,28,3755,1245,1
2026-01-26T20:02:17.307733,ENGDEV0009,3980105984,5000,2136,2136,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3748,1252,1
2026-01-26T20:02:24.666673,ENGDEV0009,3980105984,5000,2137,2137,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3748,1252,1
2026-01-26T20:02:29.534057,ENGDEV0009,3980105984,5000,2138,2138,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3730,1270,1
2026-01-26T20:02:33.805835,ENGDEV0009,3980105984,5000,2139,2139,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3713,1287,1
2026-01-26T20:02:37.651157,ENGDEV0009,3980105984,5000,2140,2140,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3732,1268,1
2026-01-26T20:02:43.174105,ENGDEV0009,3980105984,5000,2141,2141,OK,NOT_CHARGING,156.0,137.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3744,1256,1
2026-01-26T20:02:45.785406,ENGDEV0009,3980105984,5000,2142,2142,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3749,1251,1
2026-01-26T20:02:51.013971,ENGDEV0009,3980105984,5000,2143,2143,OK,NOT_CHARGING,156.0,137.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3743,1257,1
2026-01-26T20:02:56.564934,ENGDEV0009,3980105984,5000,2144,2144,OK,NOT_CHARGING,156.0,137.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3743,1257,1
2026-01-26T20:03:01.668037,ENGDEV0009,3980105984,5000,2145,2145,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3749,1251,1
2026-01-26T20:03:08.788708,ENGDEV0009,3980105984,5000,2146,2146,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3748,1252,1
2026-01-26T20:03:12.073512,ENGDEV0009,3980105984,5000,2147,2147,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3736,1264,1
2026-01-26T20:03:15.700533,ENGDEV0009,3980105984,5000,2148,2148,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3737,1263,1
2026-01-26T20:03:22.154533,ENGDEV0009,3980105984,5000,2149,2149,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3731,1269,1
2026-01-26T20:03:26.091846,ENGDEV0009,3980105984,5000,2150,2150,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3737,1263,1
2026-01-26T20:03:31.302390,ENGDEV0009,3980105984,5000,2151,2151,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3725,1275,1
2026-01-26T20:03:37.843420,ENGDEV0009,3980105984,5000,2152,2152,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3750,1250,1
2026-01-26T20:03:43.750963,ENGDEV0009,3980105984,5000,2153,2153,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3749,1251,1
2026-01-26T20:03:50.193891,ENGDEV0009,3980105984,5000,2154,2154,OK,NOT_CHARGING,156.0,137.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,24,58,28,3755,1245,1
2026-01-26T20:04:15.913607,ENGDEV0009,3980105984,5000,2160,2160,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3725,1275,1
2026-01-26T20:04:23.405598,ENGDEV0009,3980105984,5000,2161,2161,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3720,1280,1
2026-01-26T20:04:26.001565,ENGDEV0009,3980105984,5000,2162,2162,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3702,1298,1
2026-01-26T20:04:36.567252,ENGDEV0009,3980105984,5000,2163,2163,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3709,1291,1
2026-01-26T20:04:36.899793,ENGDEV0009,3980105984,5000,2164,2164,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3728,1272,1
2026-01-26T20:04:41.040946,ENGDEV0009,3980105984,5000,2165,2165,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3734,1266,1
2026-01-26T20:04:47.954055,ENGDEV0009,3980105984,5000,2166,2166,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3728,1272,1
2026-01-26T20:04:51.237597,ENGDEV0009,3980105984,5000,2167,2167,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3728,1272,1
2026-01-26T20:04:56.466708,ENGDEV0009,3980105984,5000,2168,2168,OK,NOT_CHARGING,156.0,137.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3746,1254,1
2026-01-26T20:05:01.072740,ENGDEV0009,3980105984,5000,2169,2169,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,24,3733,1267,1
2026-01-26T20:05:05.993838,ENGDEV0009,3980105984,5000,2170,2170,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3721,1279,1
2026-01-26T20:05:13.528343,ENGDEV0009,3980105984,5000,2171,2171,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3721,1279,1
2026-01-26T20:05:17.322186,ENGDEV0009,3980105984,5000,2172,2172,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3710,1290,1
2026-01-26T20:05:24.417915,ENGDEV0009,3980105984,5000,2173,2173,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3722,1278,1
2026-01-26T20:05:26.066531,ENGDEV0009,3980105984,5000,2174,2174,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3728,1272,1
2026-01-26T20:05:31.222585,ENGDEV0009,3980105984,5000,2175,2175,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,0,3716,1284,1
2026-01-26T20:05:37.386992,ENGDEV0009,3980105984,5000,2176,2176,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3729,1271,1
2026-01-26T20:05:41.274332,ENGDEV0009,3980105984,5000,2177,2177,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3734,1266,1
2026-01-26T20:05:46.858693,ENGDEV0009,3980105984,5000,2178,2178,OK,NOT_CHARGING,156.0,137.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3734,1266,1
2026-01-26T20:05:52.315038,ENGDEV0009,3980105984,5000,2179,2179,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3716,1284,1
2026-01-26T20:05:56.909097,ENGDEV0009,3980105984,5000,2180,2180,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3710,1290,1
2026-01-26T20:06:02.050817,ENGDEV0009,3980105984,5000,2181,2181,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,26,3699,1301,1
2026-01-26T20:06:07.646521,ENGDEV0009,3980105984,5000,2182,2182,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3676,1324,1
2026-01-26T20:06:14.691022,ENGDEV0009,3980105984,5000,2183,2183,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3678,1322,1
2026-01-26T20:06:16.697554,ENGDEV0009,3980105984,5000,2184,2184,OK,NOT_CHARGING,156.0,136.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3673,1327,1
2026-01-26T20:06:21.546399,ENGDEV0009,3980105984,5000,2185,2185,OK,NOT_CHARGING,156.0,136.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3674,1326,1
2026-01-26T20:06:26.789486,ENGDEV0009,3980105984,5000,2186,2186,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,28,3681,1319,1
2026-01-26T20:06:31.560673,ENGDEV0009,3980105984,5000,2187,2187,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,0,3682,1318,1
2026-01-26T20:06:36.107924,ENGDEV0009,3980105984,5000,2188,2188,OK,NOT_CHARGING,156.0,136.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,58,25,3694,1306,1
2026-01-26T20:06:40.977489,ENGDEV0009,3980105984,5000,2189,2189,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3712,1288,1
2026-01-26T20:06:46.258705,ENGDEV0009,3980105984,5000,2190,2190,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3723,1277,1
2026-01-26T20:06:51.351702,ENGDEV0009,3980105984,5000,2191,2191,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3728,1272,1
2026-01-26T20:06:56.819236,ENGDEV0009,3980105984,5000,2192,2192,OK,NOT_CHARGING,156.0,137.1,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3727,1273,1
2026-01-26T20:07:02.839159,ENGDEV0009,3980105984,5000,2193,2193,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3708,1292,1
2026-01-26T20:07:06.195896,ENGDEV0009,3980105984,5000,2194,2194,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3714,1286,1
2026-01-26T20:07:12.328418,ENGDEV0009,3980105984,5000,2195,2195,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3714,1286,1
2026-01-26T20:07:15.957799,ENGDEV0009,3980105984,5000,2196,2196,OK,NOT_CHARGING,156.0,137.0,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3720,1280,1
2026-01-26T20:07:24.740223,ENGDEV0009,3980105984,5000,2197,2197,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,25,3708,1292,1
2026-01-26T20:07:27.988476,ENGDEV0009,3980105984,5000,2198,2198,OK,NOT_CHARGING,156.0,136.8,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3708,1292,1
2026-01-26T20:07:31.535032,ENGDEV0009,3980105984,5000,2199,2199,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,12,3702,1298,1
2026-01-26T20:07:36.778651,ENGDEV0009,3980105984,5000,2200,2200,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,26,3702,1298,1
2026-01-26T20:07:41.366756,ENGDEV0009,3980105984,5000,2201,2201,OK,NOT_CHARGING,156.0,136.6,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,25,58,28,3702,1298,1
2026-01-26T20:07:46.646707,ENGDEV0009,3980105984,5000,2202,2202,OK,NOT_CHARGING,156.0,136.5,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3691,1309,1
2026-01-26T20:07:51.790298,ENGDEV0009,3980105984,5000,2203,2203,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3679,1321,1
2026-01-26T20:07:56.341122,ENGDEV0009,3980105984,5000,2204,2204,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,26,3680,1320,1
2026-01-26T20:08:01.197562,ENGDEV0009,3980105984,5000,2205,2205,OK,NOT_CHARGING,156.0,136.3,GAUGE,DEVGAUGE002,False,True,False,False,FAN_ON,26,59,25,3687,1313,1
